mtime,AB,AD,AG,AM,BJ,BR,CF,CK,CM,CV,CX,DE,EP,F,FI,FP,FR,GK,GR,HQ,HT,HV,IY,J,JQ,JS,KP,LT,LV,LY,MT,OT,QX,RY,SU
2021-11-02T01:55,7066118,7097995,8635166,7624941,5848993,6695098,7446953,6790507,6641174,8297624,7613560,9175137,8103791,6022011,6478357,7924123,7400951,9455058,8797843,7007552,7879553,9208195,7081166,6820837,6321484,6761652,6893108,6431133,8022526,7746394,7706157,9457476,5880717,9567913,8450792
2021-11-02T02:00,7300003,6936338,8522327,8193538,7712493,9340957,7592066,7230429,7677181,6857508,5715319,9159755,7988673,7411361,7564730,9480513,7548494,7409239,9030818,6049790,8138955,6808781,8630773,7176946,7118277,6008602,5994140,6681189,8868735,7651573,6724949,5266832,8039312,7340853,7460089
2021-11-02T02:05,6864956,5820472,6701228,6902313,7116596,7866040,6848144,7819776,7230303,9296260,8555668,9393477,7718688,6450561,6383667,7822530,6565888,7970716,6885174,8844647,7516223,9120864,7894107,7626561,7090628,8846903,7476059,8121466,7802764,8191751,6314649,8659127,7041784,7461773,6307774
2021-11-02T02:10,7774372,7701530,7314751,8911005,8106132,7479713,8432777,9470779,7697721,7502785,7448665,6829502,6473094,7364811,5799040,4427276,6447788,7535946,7976207,7020474,7663360,7065312,6433896,6525598,8792677,7188580,7391108,7261959,6735828,7312795,7133588,7690540,6783424,6348868,8089648
2021-11-02T02:15,6347558,6439489,8394287,8522728,4674835,7806323,8833922,6855136,6270613,7614549,7693955,7127994,8049157,7900439,6745832,9189833,6870744,7764615,6047139,8002875,7280252,6987187,7886749,8224225,7418093,7797944,7517590,7667423,7147625,8756147,7502354,7201288,7966347,8105989,6982075
2021-11-02T02:20,6587238,6831268,6339473,8194390,7149948,8404671,5701442,6364805,6448007,7460148,7178005,10322916,6682837,8301333,8034044,7151465,7893361,8932818,6869925,8349933,8075805,7656130,7779105,8869246,6291486,6342484,7242193,8473623,8552500,6900780,6534008,5876831,6172198,6370767,7533320
2021-11-02T02:25,7613898,6388310,7303600,6647408,6888834,7380947,7602937,6153128,7290306,7303167,6924072,7085148,7329583,7076806,7545887,6629332,7730176,8186239,5900980,7352081,8474455,8217512,7103326,7772729,6326043,9743664,6617247,8738499,7780865,8489812,6412429,6506402,7404669,6872226,7278722
2021-11-02T02:30,6726439,7809610,6827775,8552681,5049515,7154498,7481434,7088219,7923108,7977781,7128678,5234027,5574049,7672284,8441155,7329811,8231478,6757924,8643026,6223512,7256807,6970741,7153489,8850672,8280866,6464804,5732851,6443839,8162877,6533430,7118536,8635677,8729581,7504322,8797794
2021-11-02T02:35,6041097,5415351,8341467,7262005,7850789,8153142,7475882,8660429,8027201,8231982,6663884,7181705,7193274,7252411,9163080,5965890,7963773,5492690,6868689,7284199,8904827,6108512,5462618,8014335,6867356,7129128,7870384,6245557,6967731,9905263,7234619,8774125,8123127,6548480,7213684
2021-11-02T02:40,6797918,7314793,6008897,6473154,8079810,6759344,6805105,6903562,5591459,7448319,6278643,8524751,6831682,7157106,7492743,8497439,5860973,7663548,9237739,5904432,6113012,7561809,6910067,7518174,6341033,8879895,6410281,7579239,6393080,9128287,7909903,7855857,7843987,8033132,7251425
2021-11-02T02:45,6189645,9165100,7066187,7087472,7316503,7036482,7115287,7603810,8689865,6918938,7677188,7443585,6039493,8813644,8563362,8243543,6584391,8427326,7235155,8359489,7684296,6532875,8754252,6467599,5293457,8294820,9928958,7670015,7916370,8400108,8205390,10219010,7016124,7817477,8465502
2021-11-02T02:50,6669971,7479325,5532416,5832707,8492143,6566712,4942738,7581437,7465519,8380050,5703928,7428804,7526550,6717882,7546829,6472042,7758103,6634744,6820619,8441898,8330136,8236331,6726796,8010721,6964106,7930474,8098392,7970027,8078327,9150499,6109592,9034294,7730749,7013975,9761485
2021-11-02T02:55,7658458,5632402,7066998,5747528,6789905,6633905,8029707,6664276,6091544,6380790,5640998,8472086,7423716,7455434,6567827,6729909,7329989,7620772,8317500,7092571,7288928,9120678,8176988,6098929,5902791,6444498,7449949,7942058,6992219,6600836,6527937,6360801,5650060,7521884,6184086
2021-11-02T03:00,8779003,5694742,6126595,7496757,7121500,5728664,7209199,7478126,8115169,6539455,6015720,6710758,6882461,5194370,9693444,6296840,7834468,7126502,8243713,6921505,5838861,5640417,8037223,7117871,7649227,8413318,6790341,5836659,7414084,7017580,8186237,8095056,8302816,6152164,7397634
2021-11-02T03:05,6110668,7929513,7366417,7259405,7047017,6981832,9314496,8859891,8109283,7747190,7089663,6549628,6426105,8346343,5816421,8754734,7536848,9931182,7627096,7143109,7221449,6727197,8369160,6535828,7629715,6429656,7005028,8408530,8081619,8652806,6941612,8199854,6655092,6517460,7223100
2021-11-02T03:10,7266625,6368411,8996358,5306022,6674511,5169270,6669929,7435496,6984621,7832794,7592462,6319273,5155458,7607767,7550375,6578067,6084188,6521466,7470043,6959802,6560797,9506908,8128408,8695825,7302388,7634686,7335733,8610654,7568107,8213869,9254414,9225254,8356915,7420098,6526454
2021-11-02T03:15,8492802,7183171,6885410,7807179,9078541,5673734,6628128,9459030,9017597,8264132,7420814,7468389,8486311,6238399,6570064,6960001,9423165,6125191,6132591,6099766,8077851,7868934,7110762,7960699,9023518,8345941,7030845,6413436,6681206,7216271,8091098,8865911,8065419,7723543,9131900
2021-11-02T03:20,7193000,7378639,7760213,8873633,6982885,6400472,7975191,7354601,5889089,8499004,8452611,6626540,5425034,7940304,7323811,6911283,8822059,8101439,7824950,6397808,6206523,5183755,6639276,6565245,9522233,6659044,7597553,8738601,6642028,8509963,7662964,6034657,9401665,8910880,6468373
2021-11-02T03:25,7632756,5443416,5665464,9203540,6388953,7650616,6387946,6832203,7730075,7673833,7440872,7969130,5218983,6028925,6652929,8629395,8836533,8333690,10456999,7798231,8176483,7568518,8381193,7216040,5911643,6683385,8893256,7458969,6936642,8881782,6545947,8501837,6435838,8607881,8636968
2021-11-02T03:30,6913619,6720121,7426565,5928956,7084905,7184283,9748870,9640652,6868709,6404367,6976703,8710699,6722369,6838310,8132408,7787064,7237901,8502767,6675560,6782508,7234694,7066598,7394489,5645979,7946590,6360107,6379274,7316054,7740701,7148528,8365631,9863875,6940975,7578259,5501642
2021-11-02T03:35,9403813,7828865,6543860,5517459,8127043,6654918,6411734,7343128,7452497,6247692,8485751,6009983,7094312,7682260,6973760,8362995,6028232,6955378,5830869,5831963,7028035,7739485,9723882,7862571,7288214,9809617,6941038,6058650,9535809,8480116,7491840,7672293,5661114,6259765,8509070
2021-11-02T03:40,7248447,7020500,5743723,7917668,6667780,6845846,8161988,6166769,6047594,6578316,6925586,5809973,5980410,7270757,5751866,7695583,6090783,8625590,8156763,5178675,7000195,6669324,6532921,7377834,5750218,7644787,7213132,7024145,7086615,8478014,8191849,7334453,6255926,6800768,8337816
2021-11-02T03:45,6741613,6915208,8638694,6234602,6557985,8098413,8281477,5831432,7125720,7127628,7169207,8320402,7100939,8080887,8316499,6922731,8011920,7681825,7001390,8961098,7894579,7189367,6603464,8095267,7478395,6381426,7570210,7720627,6944977,7915808,10031840,6730563,6337456,8409670,7399122
2021-11-02T03:50,7236879,8672358,7982511,8386050,5854272,6337489,6471187,8244176,7153496,7877809,5837302,6602861,7213398,7297208,7903311,7483394,9442312,8989698,6911176,6886368,7443831,6782614,6938419,8539658,6712249,8083854,5706610,8158808,7230524,7044998,6129159,6935038,7970655,7354296,6960226
2021-11-02T03:55,7799240,7399967,6892396,7580221,7017896,9315133,5881157,6873088,7505720,9239068,7410749,8331223,5917168,7635983,7359504,5958224,9248295,9742180,7245744,8163826,5758333,6897551,5491225,5991296,9193919,6138124,10180966,8352464,7996902,6762193,7776087,7628316,9195134,8857267,5954515
2021-11-02T04:00,9110954,8559891,6540568,6221976,7230909,7078894,7539878,6368057,7140288,6439723,8079007,7037100,10278700,7162568,6277149,7508299,7530410,6509556,7356758,5839580,8810935,6878197,6901375,5649927,6356061,7367514,7060333,7513484,8135681,6234101,6409139,8112592,7856992,6197080,7302571
2021-11-02T04:05,7707870,5696879,6076651,8200754,5960865,8679531,9267455,8290808,7773986,6110816,9573695,8821453,6002852,7853467,7050661,6936095,7885634,8290771,10132151,7393929,7192759,7638347,8994445,6738897,6512094,7526490,5026518,6332268,8020016,7815296,5753352,7220340,7724104,8775855,6443904
2021-11-02T04:10,6014957,8036798,6075945,9477877,7849117,6232771,6498134,7253450,7836370,8034473,6462033,7154862,7828023,7612077,6448250,7847749,6817196,6132770,7260414,5781468,6350965,7500287,8297959,7090402,7133333,7016049,8413757,7815641,5391774,7088500,6521793,7661709,7082472,7131321,7177419
2021-11-02T04:15,8076557,6632753,6890554,7930177,6940330,5786615,8231699,8489618,7860158,7308504,7166063,8866809,5599552,8281518,8212465,7227895,7815854,5969924,6365443,8130077,7246338,9207298,6952496,7047476,7357512,7850149,7625676,7871874,7372595,7045373,8544582,7685201,8820971,6929505,6941885
2021-11-02T04:20,7663018,7178697,7839435,9620850,9269208,7559331,8938610,7334654,7069209,7763918,6876874,7356964,5558758,8084746,9044193,8092007,7188709,9025498,7236445,6759619,7645339,7563259,6260516,6378876,9347519,8373295,8135224,8147237,7191889,7673264,6837046,4959950,5493560,7333231,7264477
2021-11-02T04:25,6052432,7358093,7968384,6240961,8709035,7433291,8464231,7636426,9113201,6745469,7587851,8604294,6303975,9770173,7598276,5646458,6116177,5137590,6639753,6938992,7803446,7145910,8824947,6906727,7083572,6827720,7455356,7931294,7162983,7281088,7782112,8671654,6078625,8104813,6334012
2021-11-02T04:30,7052851,6841106,7929070,6910537,7353426,7936355,7691443,8734380,5477919,8799268,5982194,6222699,7374430,7048341,9309580,6399428,6417506,6665510,9151382,8541789,7323729,7519082,5353631,5422704,8208462,7357017,7314097,6098527,6889054,9376727,6749713,9498473,6957177,6771226,6865918
2021-11-02T04:35,8297675,7038761,7734037,8004857,6249987,8332960,5482864,7736728,8122913,6300420,4956154,7047641,7987259,7949479,8183506,7223243,9030351,5159845,6575930,7704547,7235721,8661240,6968405,7841002,7617284,5542137,6036685,7709590,5910610,7536529,6853573,6969350,6702061,8326230,8868403
2021-11-02T04:40,6871394,8318889,7476390,8228588,6755670,5441776,6563271,6801736,9139219,7470200,8306379,7331945,7900341,5466885,6132615,7054422,7741849,6420986,6674954,7814272,7771341,8741931,6824706,8521873,8816918,8142577,6546176,7191933,8686946,7298717,7733974,6679428,7825801,9371880,7063618
2021-11-02T04:45,6323896,5712853,7244481,7694520,8901900,6912981,7570880,6546477,8137696,7434817,6555280,7358808,5403437,7906958,7766310,5950709,8668872,7371161,7774424,8718944,7407130,7663137,7114031,7436220,8258984,7294291,8263889,8751578,8679081,6287763,6996427,8730731,5297949,6811526,6488214
2021-11-02T04:50,6585632,6539527,9111288,7519445,6721077,6059732,8155733,7407797,7430455,8251538,8050936,6339063,6898173,6966736,7841333,7088584,9584171,6633862,5869375,8457378,6255526,6373784,6827020,6477642,6522261,7842412,7018980,7466605,8736933,7222728,7757170,5984851,6802418,6120336,7760996
2021-11-02T04:55,6084238,6450482,7811639,7722590,5443299,7720135,6593506,6552704,6919949,7073937,6849601,7000945,7619686,7791513,7171512,7418083,8123349,6410463,8433019,7177440,6276179,6172024,6640617,7856783,5314790,8303376,7610933,6837554,9060186,8900980,7654247,8026083,8759071,7746247,6360106
2021-11-02T05:00,7768081,8137122,7970274,6888168,8299904,7748413,6474718,5252591,6701015,7993619,8055778,5295609,6969670,8288353,8096782,7235776,8027628,6677182,6904806,4800140,6098861,9012498,7012869,7665186,6580332,6679750,6558653,6756635,5841918,6754006,6650071,6277436,6576544,7545491,7874281
2021-11-02T05:05,7586822,9194520,6251485,8217966,7181733,5849253,6879945,7476414,6914689,9222718,7429609,7944738,8306651,8149962,6972047,6419672,7803499,6475041,7817772,6803868,7835417,7503456,9415167,7467659,9952340,6377118,6210627,8112960,8334149,6633358,8085056,7146131,7028914,6774343,6123094
2021-11-02T05:10,9441355,7629206,6859503,7545879,6501709,7653825,5613624,7681132,7134681,7603662,6532328,6656031,8092149,4990285,7296629,6558277,5922865,7381514,6497518,6311401,6248427,8106829,7465362,9066947,7178817,7471200,6085835,7785537,6786042,6952703,6124873,5952765,4922377,6846675,7192768
2021-11-02T05:15,5107250,5673713,5653691,6378536,9234414,8235116,7737878,7169378,7555573,8142680,7707664,8559135,7981544,8851383,5997791,5483189,9435727,7745272,7521774,7432489,7355667,7327811,8053920,7768118,7501339,5713853,9827847,6310074,6650749,6776708,7321327,6399259,6293147,7016758,7435916
2021-11-02T05:20,7411417,7792267,8050155,6463512,7577775,8919648,8094840,6794459,8226254,6399157,6793229,6132287,6828995,7975391,6188972,7349925,7600545,7735742,8793638,7267021,7428167,7084871,6870828,7051880,5105867,8694413,7039482,9184318,9065916,6896103,6347345,7444278,6777739,6787945,8480790
2021-11-02T05:25,6817599,6114489,8929078,6409462,6088909,7122999,8726296,8197954,7907448,6616583,7845994,7288267,6585260,6344875,9279321,8712973,7476593,6379961,6823113,8077970,7029865,7325863,5964977,6820945,8041655,8345228,8867062,8563281,5774349,6516901,8341195,6299437,6867848,6108800,6873236
2021-11-02T05:30,7769709,9250410,8711991,7778828,4862949,6067546,7005194,6890850,8832551,8216274,7487561,7639933,7591698,6857627,7424840,8239920,8587830,8241579,6449228,6668751,7820915,8008812,6626108,7362635,7244031,6765779,8235032,9346866,6575609,8202104,8688587,8360697,6512066,7353815,8560120
2021-11-02T05:35,7529861,7347064,6829382,9715320,8991076,7970621,8566791,8322629,7414021,8490763,7819502,8222931,8062692,7518465,7328311,6931398,8143243,6476855,6929466,5429242,6096451,7488222,6863427,7735519,7491869,6448113,8269587,9978654,6146378,8602339,8311873,6412275,5828388,8027436,8285336
2021-11-02T05:40,6505188,8362586,7506172,7630038,8488609,7142225,6511358,6282719,6394727,6667776,6898898,8655400,6442239,7614057,7142576,8873975,6563722,8256248,7420138,8115587,7166795,5273549,7347533,7900058,9976393,6685571,8107686,6977520,7056360,10140344,8645157,7506896,7609468,6728421,7078846
2021-11-02T05:45,6942022,5658558,6342486,7417755,6563496,8603344,7295412,6435203,9856223,8891868,7038921,9350824,7644583,7332128,7141460,8306298,5598623,6967760,6305442,8130544,7248152,7955037,6935646,8667424,6747594,8446153,7231843,8397711,8332007,7316350,6555321,7237663,8460352,9048833,6734968
2021-11-02T05:50,7281271,8672715,7673731,9344643,9557128,6576668,7599225,7207292,7515802,6308899,6678356,6857033,8821710,7980812,7001316,6980449,8500650,5070551,7260510,6481918,6672378,8559357,6232616,8112649,8504348,6633829,6781435,7656073,10258883,6550762,6602001,6860143,6958549,8900075,6766934
2021-11-02T05:55,8032736,6664394,7725974,8402016,4831589,8164391,7468373,7320636,9829162,6334516,7514526,6890215,5427861,6896585,6383214,6783450,7774082,6598469,7674579,6360599,7209311,8360291,7246293,6319491,7434082,6806228,7262524,6763769,6221550,7530840,7592880,8870253,6362891,8557796,7278617
2021-11-02T06:00,7616795,8597248,8747931,6955456,6477680,7532810,8352141,9265858,8333512,5828509,6443214,5573656,6019442,5700615,5680432,8746298,8259675,6178219,7078921,7880590,6277734,8082305,5958139,7248998,7582586,6526940,8327664,7537603,7140681,7784520,6972292,8442956,8217184,8789015,7432718
2021-11-02T06:05,7982069,5578775,6617352,8716039,7000030,8323973,6476551,8923983,6242319,7367832,7851071,7392574,7318504,6692410,6291080,6800443,6446027,6164177,6036384,6135982,5607309,7524538,8324647,7944212,8680782,8738549,9407524,7746121,5680391,7476793,6707853,6477555,7937346,6396295,9146053
2021-11-02T06:10,8134946,6750695,7472880,9193337,8710928,9988200,8566437,6827568,7105917,6101061,7249781,7505198,8437947,7001423,6399062,7307454,8397620,6882160,6203913,8556653,5911346,7207566,5299694,8000465,8488998,7009702,7226051,7371707,8434165,7531510,7329272,5972143,6473252,6999592,6762513
2021-11-02T06:15,7984202,7684488,8593728,6658740,7214604,8340503,8837971,6735127,6975219,9568923,6693945,7662922,6655504,8242862,7216240,7996984,8094662,5869489,6390396,7474801,7890090,6370727,7600606,6589281,8291565,9553122,8215029,8262445,7987228,7578219,7704249,8265184,8588664,5541456,8147925
2021-11-02T06:20,6464287,6142561,6702490,8076287,6960182,7593714,7145520,7867374,7221452,8285619,6413910,7170762,6486871,7190505,8725045,7028583,6980748,8577531,8166439,7792552,7257167,6261479,8182758,7750249,6298296,11231611,7558085,8397059,8426979,7811057,7599374,6113721,7343994,5548654,7280102
2021-11-02T06:25,7506519,6406502,7387941,6876929,8674873,7897788,7266700,6367812,8037304,6508039,7166374,7834025,5931346,6920745,6962696,5910205,5906805,6897796,6602637,6854008,7940685,9490506,7204347,9251426,8107614,6470012,7870173,7584493,7524399,7603596,8743992,6186217,8333617,7788606,6224641
2021-11-02T06:30,8739845,7477280,8045007,7757736,5842339,7405054,6180512,8957764,7515796,6726668,6980126,7865063,7159986,8299285,7393642,5413792,6009026,8218882,7114648,6940438,7357439,7261081,6167670,7588486,7122871,7861066,6534179,8057183,7154826,8700630,7288677,6848330,6970625,6784014,8681016
2021-11-02T06:35,9300870,6217296,6410598,7453177,7545742,6989504,7819129,8284671,6867539,8467703,6850013,8239639,6700878,7914315,6681317,7244825,8244631,7469898,7355992,6971558,8437963,6392060,7494984,7731959,7577465,6508022,8081624,5686182,5651860,5477425,7270019,7910588,7821013,7532556,7879667
2021-11-02T06:40,5838097,7651755,8215225,6530267,7424531,7514891,5995421,7544701,7640253,7489178,7761059,8396379,5219317,7322716,9942593,7866780,7996164,7975341,7589964,6934931,7538215,8175274,7018711,6047249,7664871,5506249,7947466,7649269,6941408,6790721,7654398,9767375,8666555,8054212,8612898
2021-11-02T06:45,8758417,5607794,7355096,7720783,6904460,6474401,7518923,9703045,7133332,7543365,9214609,7467891,7880313,7434008,6865374,8361269,9305241,6920648,6400682,7334716,6866442,7107411,6303750,7250143,7201212,8052065,5742863,5675196,8449998,7644177,7527809,9011802,5929166,7132001,8205809
2021-11-02T06:50,7053865,6019941,8139879,6319324,6975338,6983557,8262596,6261263,6600469,7189338,5846490,9288845,7644969,7538995,6516049,8450006,6625222,6023883,8604694,7440560,5670517,7074896,7370868,7215841,8139105,6174543,7337679,7824902,6851287,9228313,8772833,6568753,6867831,7449427,7910212
